,RentedBikeCount,Hour,Temperature,Humidity,WindSpeed,Visibility,SolarRadiation,Rainfall,Snowfall,Holiday,week
0,19.25873973932862,0,-0.48622528536970894,-0.6602534187656967,0.2398859297249912,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
1,17.49209323124666,1,-0.5410722694799291,-0.6084481448896422,-0.9711575619083526,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
2,16.258422386305636,2,-0.6324839096636296,-0.5566428710135877,-0.798151348817875,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
3,13.077843440806072,3,-0.6690485657371098,-0.5048375971375332,-0.8846544553631137,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
4,11.28371202011351,4,-0.6324839096636296,-0.7120586926417511,0.32638903627022975,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
5,12.67530181619632,5,-0.70561322181059,-0.6602534187656967,-0.3656358160916808,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
6,16.58902424728805,6,-0.7421778778840702,-0.7638639665178056,-0.5386420291821584,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
7,24.865039175146425,7,-0.888436502177991,-0.6084481448896422,-0.8846544553631137,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
8,33.40064403934086,8,-0.925001158251471,-0.6602534187656967,-0.711648242272636,0.8726586407363192,-0.5507581108988071,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
9,25.54027775976604,9,-0.7238955498473301,-1.1783061575262417,-1.2306668815440691,0.7592471750605325,-0.13030370458346147,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
10,21.82420129639174,10,-0.17542570874512736,-1.3337219791544053,-0.6251451357273974,0.866358003754331,0.6723819802003802,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
11,22.395118518289955,11,0.3730441323570753,-1.4891378007825686,-0.5386420291821584,0.7718484490245088,1.2266173339796993,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
12,24.610671529608922,12,0.7752553491653572,-1.3855272530304596,-0.45213892263691974,0.8726586407363192,1.5515139206779214,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
13,24.657203256687456,13,0.9032316454225379,-1.2819167052783507,-0.27913270954644187,0.8726586407363192,1.647071740295045,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
14,24.564012035385822,14,1.0129256136429783,-1.230111431402296,0.06687971663451338,0.8726586407363192,1.360398281443673,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
15,24.933760972323945,15,0.8483846613123176,-0.7120586926417511,1.1049169951773796,0.8726586407363192,0.4621547770427074,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
16,25.407309474108448,16,0.6838437089816568,0.2204362371272299,1.9699480606297681,-1.0285585685786056,-0.11119214066003671,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
17,26.92058480230615,17,0.6107143968346965,0.4276573326314479,-0.27913270954644187,0.8726586407363192,-0.4169771634348335,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
18,32.364995566838914,18,0.5741497407612163,0.8420995236398839,-0.45213892263691974,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
19,27.8187337803796,19,0.46445577254077575,1.4119575362764836,-0.19262960300120316,0.8726586407363192,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
20,24.06613405594408,20,0.40960878843055554,1.5155680840285926,-0.3656358160916808,0.7356197863780769,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
21,23.552907734693303,21,0.318197148246855,1.6191786317807015,-0.9711575619083526,0.37963379689574633,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
22,23.3782006767013,22,0.29991482021011495,1.7227891795328105,-0.3656358160916808,-0.1039400914718443,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
23,21.374431236030798,23,0.2267855080631546,1.774594453408865,-0.798151348817875,-0.2850834047040037,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekday
24,21.516429283292613,0,0.13537386787945416,1.9300102750370285,-0.711648242272636,-0.7119515602337009,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
25,20.94013879986261,1,0.06224455573249377,1.8782050011609739,-1.1441637749988305,-0.7182521972156891,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
26,19.52088820915225,2,-0.0657317405246868,1.8782050011609739,-0.3656358160916808,-0.299259837913477,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
27,16.00424321905082,3,-0.17542570874512736,1.6191786317807015,0.2398859297249912,-0.3543904115058733,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
28,12.006052145592765,4,-0.2302726928553476,1.5155680840285926,0.06687971663451338,-0.43944901076271337,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
29,11.351874783324995,5,-0.2668373489288278,1.5155680840285926,-0.3656358160916808,-0.38431843717031705,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
30,10.717958597795167,6,-0.32168433303904803,1.670983905656756,0.1533828231797523,-0.42212225906224593,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
31,15.067477428395799,7,-0.3399666610757882,1.6191786317807015,0.49939524936070756,-0.26775665300353624,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
32,18.047681031790674,8,-0.303402005002308,1.5155680840285926,0.1533828231797523,-0.015731173724010172,-0.5507581108988071,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
33,21.516429283292613,9,-0.0657317405246868,0.9457100713919929,-0.27913270954644187,0.06460194779633877,0.003477242880512089,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
34,21.685079018384027,10,0.3913264603938154,0.3758520587553934,-0.27913270954644187,-0.215776397902134,0.9590554390517524,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
35,23.125306263393956,11,0.8118200052388375,-0.03859013225304261,-0.10612649645596425,-0.06298595108892131,1.3412867175202483,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
36,25.295725322424765,12,1.2505958781205997,-0.45303232326147863,-0.5386420291821584,0.3465554527403085,1.5132907928310717,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
37,27.935314809639266,13,1.561395454745181,-0.7120586926417511,-0.10612649645596425,0.5261236067269709,1.570625484601346,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
38,28.031924046023335,14,1.7990657192228023,-0.7638639665178056,-0.5386420291821584,0.8017764746889525,1.3221751535968234,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
39,27.603123696748938,15,1.8539127033330225,-0.45303232326147863,0.32638903627022975,0.7986261561979584,0.8443860555112034,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
40,28.16636283902102,16,1.6345247668921414,-0.0903954061290971,0.5858983559059464,0.7860248822339821,-0.1494152685068863,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
41,27.264976593531923,17,1.561395454745181,0.0650204154990664,0.49939524936070756,0.700966282977142,-0.4552002912816831,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
42,25.51818625688887,18,1.4699838145614805,0.1686309632511754,-0.3656358160916808,0.3953853893507167,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
43,23.048656883635676,19,1.3785721743777801,0.1168256893751209,0.32638903627022975,0.3465554527403085,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
44,22.36840402108519,20,1.3054428622308196,0.0650204154990664,-0.6251451357273974,0.21896755385504849,-0.5698696748222319,-0.07768530077789226,-0.3543970701042792,NoHoliday,weekend
